FlightDate,Reporting_Airline,Flight_Number_Reporting_Airline,Origin,Dest,CRSDepTime,CRSArrTime,CRSElapsedTime,DepDelay,ArrDelay,Cancelled,Diverted
2025-02-17,DL,1147,ORD,ATL,1115,1413,118.00,70.00,72.00,0.00,0.00
2025-02-17,DL,1477,ORD,ATL,1459,1757,118.00,71.00,57.00,0.00,0.00
2025-02-17,DL,976,ORD,ATL,1655,2000,125.00,-4.00,-26.00,0.00,0.00
2025-02-17,DL,2738,ORD,ATL,1838,2149,131.00,0.00,-11.00,0.00,0.00
2025-02-17,DL,569,SEA,ATL,0615,1358,283.00,4.00,-29.00,0.00,0.00
2025-02-17,DL,562,SEA,ATL,0845,1631,286.00,28.00,-2.00,0.00,0.00
2025-02-17,DL,542,SEA,ATL,1200,1958,298.00,3.00,-21.00,0.00,0.00
2025-02-17,DL,567,SEA,ATL,1605,2350,285.00,-6.00,-22.00,0.00,0.00
2025-02-17,DL,652,SEA,ATL,2305,0647,282.00,-1.00,-24.00,0.00,0.00
2025-02-18,DL,849,ATL,BOS,0710,0947,157.00,-5.00,-24.00,0.00,0.00
2025-02-18,DL,1178,ATL,ORD,0725,0833,128.00,7.00,-4.00,0.00,0.00
2025-02-18,DL,996,ATL,LAX,0730,0945,315.00,-4.00,-20.00,0.00,0.00
2025-02-18,DL,444,ATL,SEA,0758,1045,347.00,33.00,30.00,0.00,0.00
2025-02-18,DL,346,ATL,DEN,0820,0946,206.00,10.00,33.00,0.00,0.00
2025-02-18,DL,1147,ATL,ORD,0835,0942,127.00,32.00,21.00,0.00,0.00
2025-02-18,DL,898,ATL,LAX,0855,1055,300.00,10.00,6.00,0.00,0.00
2025-02-18,DL,995,ATL,DEN,0945,1112,207.00,-4.00,-3.00,0.00,0.00
2025-02-18,DL,774,ATL,SEA,0945,1231,346.00,4.00,-6.00,0.00,0.00
2025-02-18,DL,855,ATL,BOS,1000,1237,157.00,10.00,-13.00,0.00,0.00
2025-02-18,DL,501,ATL,LAX,1039,1250,311.00,5.00,5.00,0.00,0.00
2025-02-18,DL,862,ATL,BOS,1110,1344,154.00,5.00,-3.00,0.00,0.00
2025-02-18,DL,396,ATL,DEN,1121,1248,207.00,14.00,16.00,0.00,0.00
2025-02-18,DL,629,ATL,SEA,1138,1418,340.00,11.00,11.00,0.00,0.00
2025-02-18,DL,350,ATL,BOS,1215,1449,154.00,-3.00,-24.00,0.00,0.00
2025-02-18,DL,895,ATL,LAX,1240,1444,304.00,3.00,4.00,0.00,0.00
2025-02-18,DL,1477,ATL,ORD,1248,1349,121.00,-11.00,-15.00,0.00,0.00
2025-02-18,DL,530,ATL,DEN,1305,1425,200.00,134.00,132.00,0.00,0.00
2025-02-18,DL,753,ATL,LAX,1410,1619,309.00,0.00,-14.00,0.00,0.00
2025-02-18,DL,519,ATL,DEN,1428,1549,201.00,-2.00,-6.00,0.00,0.00
2025-02-18,DL,726,ATL,BOS,1435,1708,153.00,10.00,-4.00,0.00,0.00
2025-02-18,DL,976,ATL,ORD,1445,1543,118.00,7.00,3.00,0.00,0.00
2025-02-18,DL,1219,ATL,LAX,1515,1722,307.00,-3.00,-12.00,0.00,0.00
2025-02-18,DL,481,ATL,SEA,1518,1800,342.00,-1.00,-10.00,0.00,0.00
2025-02-18,DL,301,ATL,LAX,1650,1857,307.00,1.00,-6.00,0.00,0.00
2025-02-18,DL,2879,ATL,ORD,1740,1847,127.00,-2.00,-21.00,0.00,0.00
2025-02-18,DL,300,ATL,BOS,1755,2031,156.00,5.00,-11.00,0.00,0.00
2025-02-18,DL,746,ATL,DEN,1820,1948,208.00,-10.00,-14.00,0.00,0.00
2025-02-18,DL,500,ATL,LAX,1825,2040,315.00,29.00,26.00,0.00,0.00
2025-02-18,DL,472,ATL,SEA,1930,2216,346.00,-1.00,-14.00,0.00,0.00
2025-02-18,DL,518,ATL,BOS,1954,2230,156.00,0.00,-10.00,0.00,0.00
2025-02-18,DL,331,ATL,LAX,2059,2310,311.00,44.00,79.00,0.00,0.00
2025-02-18,DL,493,ATL,DEN,2120,2246,206.00,0.00,-1.00,0.00,0.00
2025-02-18,DL,865,ATL,BOS,2225,0058,153.00,0.00,-21.00,0.00,0.00
2025-02-18,DL,1199,ATL,ORD,2249,2348,119.00,-7.00,-15.00,0.00,0.00
2025-02-18,DL,695,BOS,ATL,0540,0848,188.00,1.00,-11.00,0.00,0.00
2025-02-18,DL,923,BOS,ATL,0655,1000,185.00,4.00,11.00,0.00,0.00
2025-02-18,DL,456,BOS,ATL,0805,1112,187.00,5.00,10.00,0.00,0.00
2025-02-18,DL,973,BOS,ATL,0945,1249,184.00,1.00,-7.00,0.00,0.00
2025-02-18,DL,376,BOS,ATL,1145,1446,181.00,-6.00,-2.00,0.00,0.00
2025-02-18,DL,322,BOS,ATL,1347,1645,178.00,13.00,13.00,0.00,0.00
2025-02-18,DL,399,BOS,ATL,1550,1852,182.00,12.00,4.00,0.00,0.00
2025-02-18,DL,385,BOS,ATL,1835,2148,193.00,-3.00,-14.00,0.00,0.00
2025-02-18,DL,341,DEN,ATL,0600,1053,173.00,1.00,3.00,0.00,0.00
2025-02-18,DL,431,DEN,ATL,0710,1200,170.00,29.00,39.00,0.00,0.00
2025-02-18,DL,346,DEN,ATL,1051,1542,171.00,54.00,77.00,0.00,0.00
2025-02-18,DL,995,DEN,ATL,1217,1705,168.00,1.00,30.00,0.00,0.00
2025-02-18,DL,396,DEN,ATL,1353,1845,172.00,19.00,19.00,0.00,0.00
2025-02-18,DL,530,DEN,ATL,1530,2029,179.00,152.00,153.00,0.00,0.00
2025-02-18,DL,519,DEN,ATL,1654,2150,176.00,-6.00,-10.00,0.00,0.00
2025-02-18,DL,390,LAX,ATL,0615,1324,249.00,1.00,-18.00,0.00,0.00
2025-02-18,DL,327,LAX,ATL,0715,1425,250.00,-5.00,-16.00,0.00,0.00
2025-02-18,DL,515,LAX,ATL,0825,1535,250.00,-7.00,-6.00,0.00,0.00
2025-02-18,DL,528,LAX,ATL,1056,1813,257.00,17.00,9.00,0.00,0.00
2025-02-18,DL,395,LAX,ATL,1224,1929,245.00,-1.00,-4.00,0.00,0.00
2025-02-18,DL,715,LAX,ATL,1415,2132,257.00,6.00,-3.00,0.00,0.00
2025-02-18,DL,471,LAX,ATL,1730,0039,249.00,-10.00,-12.00,0.00,0.00
2025-02-18,DL,899,LAX,ATL,2155,0504,249.00,-5.00,-17.00,0.00,0.00
2025-02-18,DL,446,LAX,ATL,2255,0600,245.00,23.00,26.00,0.00,0.00
2025-02-18,DL,1264,ORD,ATL,0545,0853,128.00,198.00,181.00,0.00,0.00
2025-02-18,DL,1247,ORD,ATL,0705,1013,128.00,6.00,-2.00,0.00,0.00
2025-02-18,DL,1178,ORD,ATL,0935,1237,122.00,-1.00,-20.00,0.00,0.00
2025-02-18,DL,1147,ORD,ATL,1115,1413,118.00,-1.00,-15.00,0.00,0.00
2025-02-18,DL,1477,ORD,ATL,1459,1757,118.00,0.00,-20.00,0.00,0.00
2025-02-18,DL,976,ORD,ATL,1713,2019,126.00,-1.00,-19.00,0.00,0.00
2025-02-18,DL,569,SEA,ATL,0615,1358,283.00,-6.00,-32.00,0.00,0.00
2025-02-18,DL,562,SEA,ATL,0845,1631,286.00,0.00,-29.00,0.00,0.00
2025-02-18,DL,542,SEA,ATL,1200,1958,298.00,12.00,-16.00,0.00,0.00
2025-02-18,DL,567,SEA,ATL,1605,2350,285.00,-4.00,-15.00,0.00,0.00
2025-02-18,DL,652,SEA,ATL,2305,0647,282.00,12.00,3.00,0.00,0.00
2025-02-19,DL,849,ATL,BOS,0710,0947,157.00,3.00,-23.00,0.00,0.00
2025-02-19,DL,1178,ATL,ORD,0725,0833,128.00,-1.00,-24.00,0.00,0.00
2025-02-19,DL,996,ATL,LAX,0730,0945,315.00,-4.00,-25.00,0.00,0.00
2025-02-19,DL,444,ATL,SEA,0758,1045,347.00,0.00,-29.00,0.00,0.00
2025-02-19,DL,346,ATL,DEN,0820,0946,206.00,4.00,1.00,0.00,0.00
2025-02-19,DL,1147,ATL,ORD,0835,0942,127.00,-2.00,-18.00,0.00,0.00
2025-02-19,DL,898,ATL,LAX,0855,1055,300.00,7.00,4.00,0.00,0.00
2025-02-19,DL,995,ATL,DEN,0945,1112,207.00,21.00,24.00,0.00,0.00
2025-02-19,DL,774,ATL,SEA,0945,1231,346.00,8.00,-5.00,0.00,0.00
2025-02-19,DL,855,ATL,BOS,1000,1237,157.00,-6.00,13.00,0.00,0.00
2025-02-19,DL,501,ATL,LAX,1039,1250,311.00,16.00,2.00,0.00,0.00
2025-02-19,DL,862,ATL,BOS,1110,1344,154.00,18.00,-11.00,0.00,0.00
2025-02-19,DL,396,ATL,DEN,1121,1248,207.00,2.00,1.00,0.00,0.00
2025-02-19,DL,629,ATL,SEA,1138,1418,340.00,37.00,20.00,0.00,0.00
2025-02-19,DL,350,ATL,BOS,1215,1449,154.00,2.00,-28.00,0.00,0.00
2025-02-19,DL,895,ATL,LAX,1240,1444,304.00,4.00,-7.00,0.00,0.00
2025-02-19,DL,530,ATL,DEN,1305,1425,200.00,24.00,26.00,0.00,0.00
2025-02-19,DL,1477,ATL,ORD,1309,1410,121.00,124.00,113.00,0.00,0.00
2025-02-19,DL,753,ATL,LAX,1410,1619,309.00,0.00,-6.00,0.00,0.00
2025-02-19,DL,519,ATL,DEN,1428,1549,201.00,-6.00,-3.00,0.00,0.00
2025-02-19,DL,726,ATL,BOS,1435,1708,153.00,0.00,-24.00,0.00,0.00
2025-02-19,DL,976,ATL,ORD,1445,1543,118.00,19.00,10.00,0.00,0.00
2025-02-19,DL,1219,ATL,LAX,1515,1722,307.00,1.00,-7.00,0.00,0.00
2025-02-19,DL,481,ATL,SEA,1522,1800,338.00,9.00,-12.00,0.00,0.00
2025-02-19,DL,2738,ATL,ORD,1625,1725,120.00,-7.00,-13.00,0.00,0.00
2025-02-19,DL,301,ATL,LAX,1650,1857,307.00,-8.00,-15.00,0.00,0.00
2025-02-19,DL,300,ATL,BOS,1755,2031,156.00,-6.00,-28.00,0.00,0.00
2025-02-19,DL,746,ATL,DEN,1820,1948,208.00,6.00,22.00,0.00,0.00
2025-02-19,DL,500,ATL,LAX,1825,2040,315.00,26.00,13.00,0.00,0.00
2025-02-19,DL,472,ATL,SEA,1930,2216,346.00,-6.00,-6.00,0.00,0.00
2025-02-19,DL,1139,ATL,ORD,1945,2046,121.00,14.00,5.00,0.00,0.00
2025-02-19,DL,518,ATL,BOS,1954,2230,156.00,9.00,-15.00,0.00,0.00
2025-02-19,DL,331,ATL,LAX,2105,2315,310.00,1062.00,1076.00,0.00,0.00
2025-02-19,DL,493,ATL,DEN,2120,2246,206.00,8.00,18.00,0.00,0.00
2025-02-19,DL,865,ATL,BOS,2225,0058,153.00,16.00,-5.00,0.00,0.00
2025-02-19,DL,1199,ATL,ORD,2249,2348,119.00,1.00,-2.00,0.00,0.00
2025-02-19,DL,695,BOS,ATL,0540,0848,188.00,-1.00,8.00,0.00,0.00
2025-02-19,DL,923,BOS,ATL,0655,1000,185.00,-3.00,37.00,0.00,0.00
2025-02-19,DL,456,BOS,ATL,0805,1112,187.00,3.00,6.00,0.00,0.00
2025-02-19,DL,973,BOS,ATL,0945,1249,184.00,1.00,15.00,0.00,0.00
2025-02-19,DL,376,BOS,ATL,1145,1446,181.00,1.00,20.00,0.00,0.00
2025-02-19,DL,322,BOS,ATL,1347,1645,178.00,8.00,31.00,0.00,0.00
2025-02-19,DL,399,BOS,ATL,1550,1852,182.00,55.00,59.00,0.00,0.00
2025-02-19,DL,385,BOS,ATL,1835,2148,193.00,15.00,-2.00,0.00,0.00
2025-02-19,DL,341,DEN,ATL,0600,1053,173.00,7.00,21.00,0.00,0.00
2025-02-19,DL,431,DEN,ATL,0710,1200,170.00,14.00,24.00,0.00,0.00
2025-02-19,DL,346,DEN,ATL,1051,1542,171.00,2.00,-9.00,0.00,0.00
2025-02-19,DL,995,DEN,ATL,1217,1705,168.00,21.00,2.00,0.00,0.00
2025-02-19,DL,396,DEN,ATL,1353,1845,172.00,14.00,-7.00,0.00,0.00
2025-02-19,DL,530,DEN,ATL,1530,2029,179.00,23.00,5.00,0.00,0.00
2025-02-19,DL,519,DEN,ATL,1654,2150,176.00,5.00,-20.00,0.00,0.00
2025-02-19,DL,390,LAX,ATL,0615,1324,249.00,-2.00,-13.00,0.00,0.00
2025-02-19,DL,327,LAX,ATL,0715,1425,250.00,0.00,-6.00,0.00,0.00
2025-02-19,DL,515,LAX,ATL,0825,1535,250.00,-1.00,-11.00,0.00,0.00
2025-02-19,DL,528,LAX,ATL,1056,1813,257.00,10.00,-5.00,0.00,0.00
2025-02-19,DL,395,LAX,ATL,1224,1929,245.00,3.00,16.00,0.00,0.00
2025-02-19,DL,715,LAX,ATL,1415,2132,257.00,5.00,-16.00,0.00,0.00
2025-02-19,DL,471,LAX,ATL,1730,0039,249.00,-15.00,-19.00,0.00,0.00
2025-02-19,DL,899,LAX,ATL,2155,0504,249.00,10.00,-10.00,0.00,0.00
2025-02-19,DL,446,LAX,ATL,2255,0600,245.00,31.00,27.00,0.00,0.00
2025-02-19,DL,1264,ORD,ATL,0545,0853,128.00,-8.00,-19.00,0.00,0.00
2025-02-19,DL,1247,ORD,ATL,0705,1013,128.00,-2.00,-18.00,0.00,0.00
2025-02-19,DL,1178,ORD,ATL,0935,1237,122.00,-7.00,-17.00,0.00,0.00
2025-02-19,DL,1147,ORD,ATL,1115,1413,118.00,-9.00,-19.00,0.00,0.00
2025-02-19,DL,1477,ORD,ATL,1520,1818,118.00,112.00,106.00,0.00,0.00
2025-02-19,DL,976,ORD,ATL,1713,2019,126.00,20.00,8.00,0.00,0.00
2025-02-19,DL,2738,ORD,ATL,1838,2149,131.00,-6.00,-11.00,0.00,0.00
2025-02-19,DL,569,SEA,ATL,0615,1358,283.00,2.00,-25.00,0.00,0.00
2025-02-19,DL,562,SEA,ATL,0845,1631,286.00,-2.00,-21.00,0.00,0.00
2025-02-19,DL,542,SEA,ATL,1200,1958,298.00,11.00,-4.00,0.00,0.00
2025-02-19,DL,567,SEA,ATL,1605,2350,285.00,-4.00,-25.00,0.00,0.00
2025-02-19,DL,652,SEA,ATL,2305,0647,282.00,29.00,4.00,0.00,0.00
2025-02-20,DL,849,ATL,BOS,0710,0947,157.00,-3.00,-20.00,0.00,0.00
2025-02-20,DL,1178,ATL,ORD,0725,0833,128.00,-3.00,11.00,0.00,0.00
2025-02-20,DL,996,ATL,LAX,0730,0945,315.00,15.00,-7.00,0.00,0.00
2025-02-20,DL,444,ATL,SEA,0758,1045,347.00,9.00,-5.00,0.00,0.00
2025-02-20,DL,346,ATL,DEN,0820,0946,206.00,10.00,26.00,0.00,0.00
2025-02-20,DL,1147,ATL,ORD,0835,0942,127.00,-2.00,-7.00,0.00,0.00
2025-02-20,DL,898,ATL,LAX,0855,1055,300.00,26.00,14.00,0.00,0.00
2025-02-20,DL,995,ATL,DEN,0945,1112,207.00,5.00,49.00,0.00,0.00
2025-02-20,DL,774,ATL,SEA,0945,1231,346.00,105.00,88.00,0.00,0.00
2025-02-20,DL,855,ATL,BOS,1000,1237,157.00,21.00,-2.00,0.00,0.00
2025-02-20,DL,501,ATL,LAX,1039,1250,311.00,14.00,34.00,0.00,0.00
2025-02-20,DL,862,ATL,BOS,1105,1339,154.00,44.00,23.00,0.00,0.00
2025-02-20,DL,396,ATL,DEN,1121,1248,207.00,0.00,9.00,0.00,0.00
2025-02-20,DL,629,ATL,SEA,1138,1418,340.00,-5.00,-14.00,0.00,0.00
2025-02-20,DL,350,ATL,BOS,1215,1449,154.00,-2.00,-25.00,0.00,0.00
2025-02-20,DL,895,ATL,LAX,1240,1444,304.00,-8.00,-14.00,0.00,0.00
2025-02-20,DL,1477,ATL,ORD,1248,1349,121.00,2.00,1.00,0.00,0.00
2025-02-20,DL,530,ATL,DEN,1305,1425,200.00,-2.00,10.00,0.00,0.00
2025-02-20,DL,753,ATL,LAX,1410,1619,309.00,4.00,-5.00,0.00,0.00
2025-02-20,DL,519,ATL,DEN,1428,1549,201.00,0.00,8.00,0.00,0.00
2025-02-20,DL,726,ATL,BOS,1435,1708,153.00,-2.00,-1.00,0.00,0.00
2025-02-20,DL,976,ATL,ORD,1445,1545,120.00,6.00,11.00,0.00,0.00
2025-02-20,DL,1219,ATL,LAX,1515,1722,307.00,21.00,10.00,0.00,0.00
2025-02-20,DL,481,ATL,SEA,1522,1800,338.00,4.00,13.00,0.00,0.00
2025-02-20,DL,821,ATL,BOS,1610,1845,155.00,44.00,36.00,0.00,0.00
2025-02-20,DL,2738,ATL,ORD,1625,1725,120.00,33.00,43.00,0.00,0.00
2025-02-20,DL,301,ATL,LAX,1650,1857,307.00,37.00,29.00,0.00,0.00
2025-02-20,DL,300,ATL,BOS,1755,2031,156.00,38.00,36.00,0.00,0.00
2025-02-20,DL,746,ATL,DEN,1820,1948,208.00,75.00,79.00,0.00,0.00
2025-02-20,DL,500,ATL,LAX,1825,2040,315.00,34.00,21.00,0.00,0.00
2025-02-20,DL,472,ATL,SEA,1930,2216,346.00,2.00,-8.00,0.00,0.00
2025-02-20,DL,1139,ATL,ORD,1945,2046,121.00,0.00,-2.00,0.00,0.00
2025-02-20,DL,518,ATL,BOS,1954,2230,156.00,79.00,69.00,0.00,0.00
2025-02-20,DL,319,ATL,LAX,1955,2205,310.00,55.00,35.00,0.00,0.00
2025-02-20,DL,493,ATL,DEN,2120,2246,206.00,-2.00,-6.00,0.00,0.00
2025-02-20,DL,331,ATL,LAX,2140,2344,304.00,9.00,18.00,0.00,0.00
2025-02-20,DL,865,ATL,BOS,2225,0058,153.00,0.00,-16.00,0.00,0.00
2025-02-20,DL,1199,ATL,ORD,2249,2349,120.00,3.00,3.00,0.00,0.00
2025-02-20,DL,695,BOS,ATL,0540,0848,188.00,0.00,14.00,0.00,0.00
2025-02-20,DL,923,BOS,ATL,0655,1000,185.00,-6.00,-22.00,0.00,0.00
2025-02-20,DL,456,BOS,ATL,0805,1112,187.00,7.00,3.00,0.00,0.00
2025-02-20,DL,973,BOS,ATL,0945,1249,184.00,0.00,-9.00,0.00,0.00
2025-02-20,DL,376,BOS,ATL,1145,1446,181.00,0.00,-14.00,0.00,0.00
2025-02-20,DL,322,BOS,ATL,1347,1645,178.00,3.00,-10.00,0.00,0.00
2025-02-20,DL,399,BOS,ATL,1550,1852,182.00,2.00,-13.00,0.00,0.00
2025-02-20,DL,385,BOS,ATL,1819,2134,195.00,-6.00,-13.00,0.00,0.00
2025-02-20,DL,900,BOS,ATL,2025,2336,191.00,-10.00,-27.00,0.00,0.00
2025-02-20,DL,341,DEN,ATL,0600,1053,173.00,29.00,11.00,0.00,0.00
2025-02-20,DL,431,DEN,ATL,0710,1200,170.00,10.00,-4.00,0.00,0.00
2025-02-20,DL,346,DEN,ATL,1051,1542,171.00,57.00,33.00,0.00,0.00
2025-02-20,DL,995,DEN,ATL,1217,1705,168.00,44.00,25.00,0.00,0.00
2025-02-20,DL,396,DEN,ATL,1353,1845,172.00,14.00,-12.00,0.00,0.00
2025-02-20,DL,530,DEN,ATL,1530,2029,179.00,6.00,-13.00,0.00,0.00
2025-02-20,DL,519,DEN,ATL,1654,2150,176.00,27.00,6.00,0.00,0.00
2025-02-20,DL,390,LAX,ATL,0615,1324,249.00,0.00,-4.00,0.00,0.00
2025-02-20,DL,327,LAX,ATL,0715,1425,250.00,-2.00,-18.00,0.00,0.00
2025-02-20,DL,515,LAX,ATL,0820,1530,250.00,-7.00,-26.00,0.00,0.00
2025-02-20,DL,528,LAX,ATL,1056,1813,257.00,-3.00,-32.00,0.00,0.00
2025-02-20,DL,395,LAX,ATL,1224,1929,245.00,4.00,-16.00,0.00,0.00
2025-02-20,DL,715,LAX,ATL,1415,2132,257.00,14.00,10.00,0.00,0.00
2025-02-20,DL,471,LAX,ATL,1730,0039,249.00,0.00,-16.00,0.00,0.00
2025-02-20,DL,899,LAX,ATL,2155,0502,247.00,0.00,-20.00,0.00,0.00
2025-02-20,DL,446,LAX,ATL,2255,0600,245.00,17.00,1.00,0.00,0.00
2025-02-20,DL,320,LAX,ATL,2359,0709,250.00,0.00,-16.00,0.00,0.00
2025-02-20,DL,1264,ORD,ATL,0545,0853,128.00,20.00,6.00,0.00,0.00
2025-02-20,DL,1247,ORD,ATL,0705,1013,128.00,0.00,-17.00,0.00,0.00
2025-02-20,DL,1178,ORD,ATL,0935,1237,122.00,6.00,-16.00,0.00,0.00
2025-02-20,DL,1147,ORD,ATL,1115,1413,118.00,-2.00,-14.00,0.00,0.00
2025-02-20,DL,1477,ORD,ATL,1459,1757,118.00,11.00,-9.00,0.00,0.00
2025-02-20,DL,976,ORD,ATL,1655,2001,126.00,18.00,2.00,0.00,0.00
2025-02-20,DL,2738,ORD,ATL,1838,2149,131.00,32.00,13.00,0.00,0.00
2025-02-20,DL,569,SEA,ATL,0615,1355,280.00,12.00,11.00,0.00,0.00
2025-02-20,DL,562,SEA,ATL,0845,1631,286.00,1.00,-18.00,0.00,0.00
2025-02-20,DL,542,SEA,ATL,1200,1958,298.00,-1.00,-20.00,0.00,0.00
2025-02-20,DL,567,SEA,ATL,1605,2350,285.00,-5.00,-20.00,0.00,0.00
2025-02-20,DL,652,SEA,ATL,2305,0647,282.00,5.00,-9.00,0.00,0.00
2025-02-21,DL,849,ATL,BOS,0710,0947,157.00,-4.00,-26.00,0.00,0.00
2025-02-21,DL,1178,ATL,ORD,0725,0833,128.00,3.00,-6.00,0.00,0.00
2025-02-21,DL,996,ATL,LAX,0730,0945,315.00,27.00,31.00,0.00,0.00
2025-02-21,DL,444,ATL,SEA,0758,1045,347.00,-2.00,-16.00,0.00,0.00
2025-02-21,DL,346,ATL,DEN,0820,0946,206.00,-5.00,32.00,0.00,0.00
2025-02-21,DL,1147,ATL,ORD,0835,0942,127.00,-5.00,-8.00,0.00,0.00
2025-02-21,DL,898,ATL,LAX,0855,1055,300.00,21.00,35.00,0.00,0.00
2025-02-21,DL,995,ATL,DEN,0945,1112,207.00,1.00,-13.00,0.00,0.00
2025-02-21,DL,774,ATL,SEA,0945,1231,346.00,45.00,39.00,0.00,0.00
2025-02-21,DL,855,ATL,BOS,1000,1237,157.00,-1.00,-7.00,0.00,0.00
2025-02-21,DL,501,ATL,LAX,1039,1250,311.00,23.00,13.00,0.00,0.00
2025-02-21,DL,862,ATL,BOS,1105,1339,154.00,21.00,22.00,0.00,0.00
2025-02-21,DL,396,ATL,DEN,1121,1248,207.00,-1.00,8.00,0.00,0.00
2025-02-21,DL,629,ATL,SEA,1138,1418,340.00,-4.00,-11.00,0.00,0.00
2025-02-21,DL,350,ATL,BOS,1215,1449,154.00,-4.00,-12.00,0.00,0.00
2025-02-21,DL,895,ATL,LAX,1240,1444,304.00,23.00,18.00,0.00,0.00
2025-02-21,DL,1477,ATL,ORD,1248,1349,121.00,1.00,1.00,0.00,0.00
2025-02-21,DL,530,ATL,DEN,1305,1425,200.00,25.00,31.00,0.00,0.00
2025-02-21,DL,753,ATL,LAX,1410,1619,309.00,11.00,-8.00,0.00,0.00
2025-02-21,DL,519,ATL,DEN,1428,1549,201.00,-1.00,0.00,0.00,0.00
2025-02-21,DL,726,ATL,BOS,1435,1708,153.00,33.00,26.00,0.00,0.00
2025-02-21,DL,976,ATL,ORD,1445,1545,120.00,-2.00,-11.00,0.00,0.00
2025-02-21,DL,1219,ATL,LAX,1515,1722,307.00,26.00,5.00,0.00,0.00
2025-02-21,DL,481,ATL,SEA,1522,1800,338.00,-3.00,-18.00,0.00,0.00
2025-02-21,DL,821,ATL,BOS,1610,1845,155.00,-1.00,-18.00,0.00,0.00
2025-02-21,DL,2738,ATL,ORD,1625,1725,120.00,21.00,22.00,0.00,0.00
2025-02-21,DL,301,ATL,LAX,1650,1857,307.00,19.00,-2.00,0.00,0.00
2025-02-21,DL,300,ATL,BOS,1755,2031,156.00,37.00,23.00,0.00,0.00
2025-02-21,DL,746,ATL,DEN,1820,1948,208.00,-1.00,-13.00,0.00,0.00
2025-02-21,DL,500,ATL,LAX,1825,2040,315.00,50.00,10.00,0.00,0.00
2025-02-21,DL,472,ATL,SEA,1930,2216,346.00,174.00,150.00,0.00,0.00
2025-02-21,DL,1139,ATL,ORD,1945,2046,121.00,-5.00,-1.00,0.00,0.00
2025-02-21,DL,518,ATL,BOS,1954,2230,156.00,36.00,21.00,0.00,0.00
2025-02-21,DL,319,ATL,LAX,1955,2205,310.00,-1.00,-22.00,0.00,0.00
2025-02-21,DL,493,ATL,DEN,2120,2246,206.00,31.00,20.00,0.00,0.00
2025-02-21,DL,331,ATL,LAX,2140,2344,304.00,3.00,-9.00,0.00,0.00
2025-02-21,DL,865,ATL,BOS,2225,0058,153.00,84.00,63.00,0.00,0.00
2025-02-21,DL,1199,ATL,ORD,2249,2349,120.00,-4.00,-13.00,0.00,0.00
2025-02-21,DL,695,BOS,ATL,0540,0848,188.00,5.00,-20.00,0.00,0.00
2025-02-21,DL,923,BOS,ATL,0655,1000,185.00,-3.00,28.00,0.00,0.00
2025-02-21,DL,456,BOS,ATL,0805,1112,187.00,2.00,-10.00,0.00,0.00
2025-02-21,DL,973,BOS,ATL,0945,1249,184.00,2.00,-19.00,0.00,0.00
2025-02-21,DL,376,BOS,ATL,1145,1446,181.00,6.00,-11.00,0.00,0.00
2025-02-21,DL,322,BOS,ATL,1347,1645,178.00,0.00,-10.00,0.00,0.00
2025-02-21,DL,399,BOS,ATL,1550,1852,182.00,6.00,-3.00,0.00,0.00
2025-02-21,DL,385,BOS,ATL,1819,2134,195.00,30.00,5.00,0.00,0.00
2025-02-21,DL,900,BOS,ATL,2025,2336,191.00,-6.00,-29.00,0.00,0.00
2025-02-21,DL,341,DEN,ATL,0600,1053,173.00,33.00,51.00,0.00,0.00
2025-02-21,DL,431,DEN,ATL,0710,1200,170.00,14.00,20.00,0.00,0.00
2025-02-21,DL,346,DEN,ATL,1051,1542,171.00,25.00,14.00,0.00,0.00
2025-02-21,DL,995,DEN,ATL,1217,1705,168.00,12.00,2.00,0.00,0.00
2025-02-21,DL,396,DEN,ATL,1353,1845,172.00,8.00,-8.00,0.00,0.00
2025-02-21,DL,530,DEN,ATL,1530,2029,179.00,30.00,14.00,0.00,0.00
2025-02-21,DL,519,DEN,ATL,1654,2150,176.00,-5.00,-20.00,0.00,0.00
2025-02-21,DL,390,LAX,ATL,0615,1324,249.00,125.00,103.00,0.00,0.00
2025-02-21,DL,327,LAX,ATL,0715,1425,250.00,17.00,17.00,0.00,0.00
2025-02-21,DL,515,LAX,ATL,0825,1535,250.00,15.00,-1.00,0.00,0.00
2025-02-21,DL,528,LAX,ATL,1056,1813,257.00,-7.00,-19.00,0.00,0.00
2025-02-21,DL,395,LAX,ATL,1224,1929,245.00,25.00,8.00,0.00,0.00
2025-02-21,DL,715,LAX,ATL,1415,2132,257.00,-1.00,-16.00,0.00,0.00
2025-02-21,DL,471,LAX,ATL,1730,0039,249.00,-6.00,-14.00,0.00,0.00
2025-02-21,DL,899,LAX,ATL,2155,0502,247.00,-6.00,-20.00,0.00,0.00
2025-02-21,DL,446,LAX,ATL,2255,0600,245.00,-1.00,-4.00,0.00,0.00
2025-02-21,DL,320,LAX,ATL,2359,0709,250.00,3.00,-5.00,0.00,0.00
2025-02-21,DL,1264,ORD,ATL,0545,0853,128.00,0.00,-6.00,0.00,0.00
2025-02-21,DL,1247,ORD,ATL,0705,1013,128.00,22.00,31.00,0.00,0.00
2025-02-21,DL,1178,ORD,ATL,0935,1237,122.00,-8.00,-29.00,0.00,0.00
2025-02-21,DL,1147,ORD,ATL,1115,1413,118.00,-2.00,-23.00,0.00,0.00
